Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-12-13 10:00:00,Belgium,Belgium,BE,140.88,191.65,69.5,25.61,entsoe.eu,false,
2023-12-13 11:00:00,Belgium,Belgium,BE,123.9,170.41,72.78,24.83,entsoe.eu,false,
2023-12-13 12:00:00,Belgium,Belgium,BE,123.19,169.27,73.11,26.8,entsoe.eu,false,
2023-12-13 13:00:00,Belgium,Belgium,BE,138.27,187.44,70.2,25.22,entsoe.eu,false,
2023-12-13 14:00:00,Belgium,Belgium,BE,147.94,199.04,68.09,21.4,entsoe.eu,false,
2023-12-13 15:00:00,Belgium,Belgium,BE,162.02,215.34,65.31,17.45,entsoe.eu,false,
2023-12-13 16:00:00,Belgium,Belgium,BE,182.9,240.87,61.08,15.02,entsoe.eu,false,
2023-12-13 17:00:00,Belgium,Belgium,BE,194.95,256.52,58.08,14.45,entsoe.eu,false,
2023-12-13 18:00:00,Belgium,Belgium,BE,196.9,258.7,57.9,17.1,entsoe.eu,false,
2023-12-13 19:00:00,Belgium,Belgium,BE,167.44,222.69,63.57,18.55,entsoe.eu,false,
2023-12-13 20:00:00,Belgium,Belgium,BE,120.27,164.28,73.65,20.65,entsoe.eu,false,
2023-12-13 21:00:00,Belgium,Belgium,BE,120.16,162.87,74.73,27.53,entsoe.eu,false,
2023-12-13 22:00:00,Belgium,Belgium,BE,103.44,140.48,79.59,32.28,entsoe.eu,false,
2023-12-13 23:00:00,Belgium,Belgium,BE,84.11,116.68,83.53,31.15,entsoe.eu,false,
2023-12-14 00:00:00,Belgium,Belgium,BE,86.37,119.33,83.11,29.57,entsoe.eu,false,
2023-12-14 01:00:00,Belgium,Belgium,BE,87.77,121.4,82.61,27.59,entsoe.eu,false,
2023-12-14 02:00:00,Belgium,Belgium,BE,85.35,119.11,82.64,26.07,entsoe.eu,false,
2023-12-14 03:00:00,Belgium,Belgium,BE,90.88,127.99,80.09,20.01,entsoe.eu,false,
2023-12-14 04:00:00,Belgium,Belgium,BE,102.31,143.34,77.02,18.48,entsoe.eu,false,
2023-12-14 05:00:00,Belgium,Belgium,BE,120.24,166.09,72.82,19.56,entsoe.eu,false,
2023-12-14 06:00:00,Belgium,Belgium,BE,153.15,208.42,64.11,16.97,entsoe.eu,false,
2023-12-14 07:00:00,Belgium,Belgium,BE,165.09,222.58,61.31,16.73,entsoe.eu,false,
2023-12-14 08:00:00,Belgium,Belgium,BE,170.31,229.72,60.07,16.17,entsoe.eu,false,
2023-12-14 09:00:00,Belgium,Belgium,BE,164.71,222.92,61.57,19.09,entsoe.eu,false,
2023-12-14 10:00:00,Belgium,Belgium,BE,160.85,218.31,62.2,19.41,entsoe.eu,false,
2023-12-14 11:00:00,Belgium,Belgium,BE,157.3,213.89,62.97,19.5,entsoe.eu,false,
2023-12-14 12:00:00,Belgium,Belgium,BE,161.81,220.16,61.61,18.57,entsoe.eu,false,
2023-12-14 13:00:00,Belgium,Belgium,BE,171.22,231.97,59.37,16.72,entsoe.eu,false,
2023-12-14 14:00:00,Belgium,Belgium,BE,180.36,243.14,57.29,14.97,entsoe.eu,false,
2023-12-14 15:00:00,Belgium,Belgium,BE,182.33,244.01,57.35,13.82,entsoe.eu,false,
2023-12-14 16:00:00,Belgium,Belgium,BE,192.12,255.53,55.83,14.44,entsoe.eu,false,
2023-12-14 17:00:00,Belgium,Belgium,BE,197.77,263.21,54.2,14.43,entsoe.eu,false,
2023-12-14 18:00:00,Belgium,Belgium,BE,199.9,264.44,54.99,14.09,entsoe.eu,false,
2023-12-14 19:00:00,Belgium,Belgium,BE,180.51,241.01,58.87,14.32,entsoe.eu,false,
2023-12-14 20:00:00,Belgium,Belgium,BE,165.63,222.48,62.97,15.88,entsoe.eu,false,
2023-12-14 21:00:00,Belgium,Belgium,BE,150.56,201.98,67.75,15.2,entsoe.eu,false,
2023-12-14 22:00:00,Belgium,Belgium,BE,128.01,175.57,71.91,16.22,entsoe.eu,false,
2023-12-14 23:00:00,Belgium,Belgium,BE,149.86,198.82,69.97,17.0,entsoe.eu,false,
2023-12-15 00:00:00,Belgium,Belgium,BE,148.09,196.52,70.66,17.35,entsoe.eu,false,
2023-12-15 01:00:00,Belgium,Belgium,BE,134.96,178.39,74.24,21.09,entsoe.eu,false,
2023-12-15 02:00:00,Belgium,Belgium,BE,118.78,157.95,77.59,24.04,entsoe.eu,false,
2023-12-15 03:00:00,Belgium,Belgium,BE,106.08,143.66,79.15,22.96,entsoe.eu,false,
2023-12-15 04:00:00,Belgium,Belgium,BE,121.22,166.0,74.04,17.11,entsoe.eu,false,
2023-12-15 05:00:00,Belgium,Belgium,BE,152.65,205.97,66.75,16.47,entsoe.eu,false,
2023-12-15 06:00:00,Belgium,Belgium,BE,169.91,227.53,62.44,17.0,entsoe.eu,false,
2023-12-15 07:00:00,Belgium,Belgium,BE,167.44,224.3,63.0,15.36,entsoe.eu,false,
2023-12-15 08:00:00,Belgium,Belgium,BE,201.43,260.28,60.55,16.61,entsoe.eu,false,
2023-12-15 09:00:00,Belgium,Belgium,BE,170.45,225.49,64.61,20.26,entsoe.eu,false,
2023-12-15 10:00:00,Belgium,Belgium,BE,150.4,203.55,66.83,21.94,entsoe.eu,false,
2023-12-15 11:00:00,Belgium,Belgium,BE,145.95,198.82,67.48,22.14,entsoe.eu,false,
2023-12-15 12:00:00,Belgium,Belgium,BE,141.17,192.58,68.67,21.26,entsoe.eu,false,
2023-12-15 13:00:00,Belgium,Belgium,BE,150.64,202.57,68.06,21.86,entsoe.eu,false,
2023-12-15 14:00:00,Belgium,Belgium,BE,148.48,200.68,67.43,22.47,entsoe.eu,false,
2023-12-15 15:00:00,Belgium,Belgium,BE,152.17,204.81,66.52,20.19,entsoe.eu,false,
2023-12-15 16:00:00,Belgium,Belgium,BE,185.83,243.08,62.5,20.18,entsoe.eu,false,
2023-12-15 17:00:00,Belgium,Belgium,BE,204.49,265.19,59.8,22.14,entsoe.eu,false,
2023-12-15 18:00:00,Belgium,Belgium,BE,208.93,271.41,58.59,22.68,entsoe.eu,false,
2023-12-15 19:00:00,Belgium,Belgium,BE,194.43,254.59,60.32,21.83,entsoe.eu,false,
2023-12-15 20:00:00,Belgium,Belgium,BE,192.84,248.86,64.67,25.47,entsoe.eu,false,
2023-12-15 21:00:00,Belgium,Belgium,BE,179.11,233.17,66.57,26.61,entsoe.eu,false,
2023-12-15 22:00:00,Belgium,Belgium,BE,162.06,211.82,70.53,31.28,entsoe.eu,false,
2023-12-15 23:00:00,Belgium,Belgium,BE,131.82,177.45,74.34,28.44,entsoe.eu,false,
2023-12-16 00:00:00,Belgium,Belgium,BE,119.35,163.2,75.64,28.74,entsoe.eu,false,
2023-12-16 01:00:00,Belgium,Belgium,BE,120.81,162.08,77.38,36.7,entsoe.eu,false,
2023-12-16 02:00:00,Belgium,Belgium,BE,109.11,148.45,79.15,36.77,entsoe.eu,false,
2023-12-16 03:00:00,Belgium,Belgium,BE,106.04,144.43,79.82,37.3,entsoe.eu,false,
2023-12-16 04:00:00,Belgium,Belgium,BE,110.01,149.12,79.95,40.57,entsoe.eu,false,
2023-12-16 05:00:00,Belgium,Belgium,BE,103.39,142.36,79.73,40.12,entsoe.eu,false,
2023-12-16 06:00:00,Belgium,Belgium,BE,108.55,148.99,78.36,39.88,entsoe.eu,false,
2023-12-16 07:00:00,Belgium,Belgium,BE,123.25,166.28,76.31,39.49,entsoe.eu,false,
2023-12-16 08:00:00,Belgium,Belgium,BE,132.1,177.17,74.72,38.85,entsoe.eu,false,
2023-12-16 09:00:00,Belgium,Belgium,BE,128.42,173.97,75.26,39.75,entsoe.eu,false,
2023-12-16 10:00:00,Belgium,Belgium,BE,116.01,160.46,76.58,39.27,entsoe.eu,false,
2023-12-16 11:00:00,Belgium,Belgium,BE,118.44,162.59,77.18,39.82,entsoe.eu,false,
2023-12-16 12:00:00,Belgium,Belgium,BE,112.67,155.14,78.24,36.28,entsoe.eu,false,
2023-12-16 13:00:00,Belgium,Belgium,BE,117.16,159.01,78.19,35.62,entsoe.eu,false,
2023-12-16 14:00:00,Belgium,Belgium,BE,119.9,162.61,77.13,32.81,entsoe.eu,false,
2023-12-16 15:00:00,Belgium,Belgium,BE,121.11,163.38,77.19,35.33,entsoe.eu,false,
2023-12-16 16:00:00,Belgium,Belgium,BE,134.07,178.19,75.32,40.27,entsoe.eu,false,
2023-12-16 17:00:00,Belgium,Belgium,BE,135.36,179.04,75.49,43.63,entsoe.eu,false,
2023-12-16 18:00:00,Belgium,Belgium,BE,131.74,174.5,76.27,44.88,entsoe.eu,false,
2023-12-16 19:00:00,Belgium,Belgium,BE,127.12,169.46,76.86,44.51,entsoe.eu,false,
2023-12-16 20:00:00,Belgium,Belgium,BE,124.52,167.07,76.85,42.58,entsoe.eu,false,
2023-12-16 21:00:00,Belgium,Belgium,BE,134.49,179.11,75.12,40.37,entsoe.eu,false,
2023-12-16 22:00:00,Belgium,Belgium,BE,126.94,170.6,76.22,40.51,entsoe.eu,false,
2023-12-16 23:00:00,Belgium,Belgium,BE,117.43,158.72,78.61,41.18,entsoe.eu,false,
2023-12-17 00:00:00,Belgium,Belgium,BE,122.93,163.67,78.79,42.4,entsoe.eu,false,
2023-12-17 01:00:00,Belgium,Belgium,BE,105.06,143.33,81.22,43.15,entsoe.eu,false,
2023-12-17 02:00:00,Belgium,Belgium,BE,106.67,142.78,82.6,46.27,entsoe.eu,false,
2023-12-17 03:00:00,Belgium,Belgium,BE,104.11,140.48,82.54,44.62,entsoe.eu,false,
2023-12-17 04:00:00,Belgium,Belgium,BE,104.12,140.69,82.38,46.07,entsoe.eu,false,
2023-12-17 05:00:00,Belgium,Belgium,BE,103.23,139.37,82.52,47.63,entsoe.eu,false,
2023-12-17 06:00:00,Belgium,Belgium,BE,96.12,133.52,81.88,44.81,entsoe.eu,false,
2023-12-17 07:00:00,Belgium,Belgium,BE,107.71,146.91,80.28,44.14,entsoe.eu,false,
2023-12-17 08:00:00,Belgium,Belgium,BE,102.92,142.01,81.02,45.23,entsoe.eu,false,
2023-12-17 09:00:00,Belgium,Belgium,BE,91.77,130.73,83.09,50.15,entsoe.eu,false,
2023-12-17 10:00:00,Belgium,Belgium,BE,81.63,120.24,84.74,53.71,entsoe.eu,false,
2023-12-17 11:00:00,Belgium,Belgium,BE,81.27,118.66,85.94,58.25,entsoe.eu,false,
2023-12-17 12:00:00,Belgium,Belgium,BE,79.63,116.74,86.15,57.78,entsoe.eu,false,
2023-12-17 13:00:00,Belgium,Belgium,BE,86.73,125.4,84.26,52.56,entsoe.eu,false,
2023-12-17 14:00:00,Belgium,Belgium,BE,102.4,141.92,81.82,46.23,entsoe.eu,false,
2023-12-17 15:00:00,Belgium,Belgium,BE,110.55,149.36,80.47,44.84,entsoe.eu,false,
2023-12-17 16:00:00,Belgium,Belgium,BE,119.22,158.61,79.47,47.0,entsoe.eu,false,
2023-12-17 17:00:00,Belgium,Belgium,BE,120.53,160.31,78.83,47.99,entsoe.eu,false,
2023-12-17 18:00:00,Belgium,Belgium,BE,116.94,156.02,79.53,49.52,entsoe.eu,false,
2023-12-17 19:00:00,Belgium,Belgium,BE,109.22,147.42,80.57,48.74,entsoe.eu,false,
2023-12-17 20:00:00,Belgium,Belgium,BE,106.19,143.97,80.97,47.86,entsoe.eu,false,
2023-12-17 21:00:00,Belgium,Belgium,BE,103.56,140.49,81.34,48.49,entsoe.eu,false,
2023-12-17 22:00:00,Belgium,Belgium,BE,102.18,139.22,81.25,48.52,entsoe.eu,false,
2023-12-17 23:00:00,Belgium,Belgium,BE,102.0,136.92,82.46,50.77,entsoe.eu,false,
2023-12-18 00:00:00,Belgium,Belgium,BE,106.68,142.82,81.6,50.07,entsoe.eu,false,
2023-12-18 01:00:00,Belgium,Belgium,BE,115.23,154.02,79.63,47.13,entsoe.eu,false,
2023-12-18 02:00:00,Belgium,Belgium,BE,114.97,153.23,79.95,47.19,entsoe.eu,false,
2023-12-18 03:00:00,Belgium,Belgium,BE,111.66,149.09,80.67,47.58,entsoe.eu,false,
2023-12-18 04:00:00,Belgium,Belgium,BE,114.92,152.97,80.16,47.07,entsoe.eu,false,
2023-12-18 05:00:00,Belgium,Belgium,BE,120.26,161.65,77.5,41.87,entsoe.eu,false,
2023-12-18 06:00:00,Belgium,Belgium,BE,131.98,176.67,75.05,40.26,entsoe.eu,false,
2023-12-18 07:00:00,Belgium,Belgium,BE,135.51,180.07,74.82,41.25,entsoe.eu,false,
2023-12-18 08:00:00,Belgium,Belgium,BE,133.6,177.45,75.32,43.09,entsoe.eu,false,
2023-12-18 09:00:00,Belgium,Belgium,BE,125.94,169.25,76.7,45.52,entsoe.eu,false,
2023-12-18 10:00:00,Belgium,Belgium,BE,119.28,161.95,77.76,46.28,entsoe.eu,false,
2023-12-18 11:00:00,Belgium,Belgium,BE,114.16,156.2,78.49,46.43,entsoe.eu,false,
2023-12-18 12:00:00,Belgium,Belgium,BE,111.53,153.27,78.75,44.67,entsoe.eu,false,
2023-12-18 13:00:00,Belgium,Belgium,BE,114.77,156.33,78.25,43.75,entsoe.eu,false,
2023-12-18 14:00:00,Belgium,Belgium,BE,100.92,140.1,79.07,41.56,entsoe.eu,false,
2023-12-18 15:00:00,Belgium,Belgium,BE,108.23,148.98,77.55,41.44,entsoe.eu,false,
2023-12-18 16:00:00,Belgium,Belgium,BE,124.7,166.85,76.59,43.88,entsoe.eu,false,
2023-12-18 17:00:00,Belgium,Belgium,BE,128.48,171.25,75.77,45.13,entsoe.eu,false,
2023-12-18 18:00:00,Belgium,Belgium,BE,120.54,161.48,77.44,47.15,entsoe.eu,false,
2023-12-18 19:00:00,Belgium,Belgium,BE,119.17,159.99,77.62,47.37,entsoe.eu,false,
2023-12-18 20:00:00,Belgium,Belgium,BE,117.79,158.39,77.98,48.04,entsoe.eu,false,
2023-12-18 21:00:00,Belgium,Belgium,BE,112.24,151.81,79.02,48.72,entsoe.eu,false,
2023-12-18 22:00:00,Belgium,Belgium,BE,109.33,148.46,79.37,48.83,entsoe.eu,false,
2023-12-18 23:00:00,Belgium,Belgium,BE,100.28,136.76,81.71,51.06,entsoe.eu,false,
2023-12-19 00:00:00,Belgium,Belgium,BE,100.75,137.43,81.57,50.25,entsoe.eu,false,
2023-12-19 01:00:00,Belgium,Belgium,BE,102.06,138.97,81.18,49.84,entsoe.eu,false,
2023-12-19 02:00:00,Belgium,Belgium,BE,98.38,133.88,82.12,50.52,entsoe.eu,false,
2023-12-19 03:00:00,Belgium,Belgium,BE,92.22,126.57,82.97,50.85,entsoe.eu,false,
2023-12-19 04:00:00,Belgium,Belgium,BE,101.64,137.28,82.0,50.1,entsoe.eu,false,
2023-12-19 05:00:00,Belgium,Belgium,BE,100.18,138.22,80.3,46.25,entsoe.eu,false,
2023-12-19 06:00:00,Belgium,Belgium,BE,102.88,142.79,78.84,45.51,entsoe.eu,false,
2023-12-19 07:00:00,Belgium,Belgium,BE,116.17,156.98,78.12,44.69,entsoe.eu,false,
2023-12-19 08:00:00,Belgium,Belgium,BE,113.87,153.36,79.01,45.74,entsoe.eu,false,
2023-12-19 09:00:00,Belgium,Belgium,BE,102.07,140.27,80.51,46.83,entsoe.eu,false,
2023-12-19 10:00:00,Belgium,Belgium,BE,95.59,132.86,81.48,46.63,entsoe.eu,false,
2023-12-19 11:00:00,Belgium,Belgium,BE,92.72,129.47,81.7,45.1,entsoe.eu,false,
2023-12-19 12:00:00,Belgium,Belgium,BE,102.44,140.48,80.61,42.25,entsoe.eu,false,
2023-12-19 13:00:00,Belgium,Belgium,BE,112.57,152.5,78.95,37.78,entsoe.eu,false,
2023-12-19 14:00:00,Belgium,Belgium,BE,111.96,152.34,78.24,33.91,entsoe.eu,false,
2023-12-19 15:00:00,Belgium,Belgium,BE,99.55,138.11,79.1,28.9,entsoe.eu,false,
2023-12-19 16:00:00,Belgium,Belgium,BE,121.33,162.79,76.87,28.53,entsoe.eu,false,
2023-12-19 17:00:00,Belgium,Belgium,BE,137.64,183.12,73.82,29.4,entsoe.eu,false,
2023-12-19 18:00:00,Belgium,Belgium,BE,139.16,184.97,73.47,31.68,entsoe.eu,false,
2023-12-19 19:00:00,Belgium,Belgium,BE,125.12,168.13,76.07,33.74,entsoe.eu,false,
2023-12-19 20:00:00,Belgium,Belgium,BE,132.05,176.8,75.25,35.11,entsoe.eu,false,
2023-12-19 21:00:00,Belgium,Belgium,BE,128.95,173.01,75.79,38.47,entsoe.eu,false,
2023-12-19 22:00:00,Belgium,Belgium,BE,109.5,149.86,79.0,41.91,entsoe.eu,false,
2023-12-19 23:00:00,Belgium,Belgium,BE,79.04,114.7,83.58,44.36,entsoe.eu,false,
2023-12-20 00:00:00,Belgium,Belgium,BE,80.5,113.48,85.01,48.13,entsoe.eu,false,
2023-12-20 01:00:00,Belgium,Belgium,BE,80.02,113.19,84.86,48.44,entsoe.eu,false,
2023-12-20 02:00:00,Belgium,Belgium,BE,77.5,110.21,85.35,49.14,entsoe.eu,false,
2023-12-20 03:00:00,Belgium,Belgium,BE,80.51,113.76,85.27,48.83,entsoe.eu,false,
2023-12-20 04:00:00,Belgium,Belgium,BE,87.35,121.35,84.59,49.51,entsoe.eu,false,
2023-12-20 05:00:00,Belgium,Belgium,BE,86.84,121.42,84.15,48.42,entsoe.eu,false,
2023-12-20 06:00:00,Belgium,Belgium,BE,94.49,131.7,81.93,47.1,entsoe.eu,false,
2023-12-20 07:00:00,Belgium,Belgium,BE,106.7,144.81,80.71,48.79,entsoe.eu,false,
2023-12-20 08:00:00,Belgium,Belgium,BE,103.32,141.7,80.97,49.94,entsoe.eu,false,
2023-12-20 09:00:00,Belgium,Belgium,BE,95.74,133.99,82.29,52.24,entsoe.eu,false,
2023-12-20 10:00:00,Belgium,Belgium,BE,84.93,121.54,83.51,51.78,entsoe.eu,false,
2023-12-20 11:00:00,Belgium,Belgium,BE,86.45,122.96,83.42,50.39,entsoe.eu,false,
2023-12-20 12:00:00,Belgium,Belgium,BE,86.66,123.31,83.58,49.89,entsoe.eu,false,
2023-12-20 13:00:00,Belgium,Belgium,BE,89.91,126.78,82.99,48.48,entsoe.eu,false,
2023-12-20 14:00:00,Belgium,Belgium,BE,87.61,123.54,83.04,45.5,entsoe.eu,false,
2023-12-20 15:00:00,Belgium,Belgium,BE,93.47,129.77,82.3,45.64,entsoe.eu,false,
2023-12-20 16:00:00,Belgium,Belgium,BE,99.36,136.17,81.84,44.93,entsoe.eu,false,
2023-12-20 17:00:00,Belgium,Belgium,BE,102.16,139.6,81.52,46.96,entsoe.eu,false,
2023-12-20 18:00:00,Belgium,Belgium,BE,96.71,133.03,82.44,48.0,entsoe.eu,false,
2023-12-20 19:00:00,Belgium,Belgium,BE,92.69,128.64,82.88,49.84,entsoe.eu,false,
2023-12-20 20:00:00,Belgium,Belgium,BE,88.53,124.31,83.13,47.64,entsoe.eu,false,
2023-12-20 21:00:00,Belgium,Belgium,BE,79.19,113.42,84.44,46.35,entsoe.eu,false,
2023-12-20 22:00:00,Belgium,Belgium,BE,79.92,114.3,84.73,46.28,entsoe.eu,false,
2023-12-20 23:00:00,Belgium,Belgium,BE,50.88,76.71,90.45,48.27,entsoe.eu,false,
2023-12-21 00:00:00,Belgium,Belgium,BE,54.49,81.41,89.74,46.4,entsoe.eu,false,
2023-12-21 01:00:00,Belgium,Belgium,BE,56.51,83.88,89.57,46.58,entsoe.eu,false,
2023-12-21 02:00:00,Belgium,Belgium,BE,55.78,82.87,89.65,47.21,entsoe.eu,false,
2023-12-21 03:00:00,Belgium,Belgium,BE,52.6,78.95,90.17,48.09,entsoe.eu,false,
2023-12-21 04:00:00,Belgium,Belgium,BE,51.6,78.23,90.19,49.59,entsoe.eu,false,
2023-12-21 05:00:00,Belgium,Belgium,BE,54.36,80.99,89.87,49.19,entsoe.eu,false,
2023-12-21 06:00:00,Belgium,Belgium,BE,51.99,77.74,90.38,50.53,entsoe.eu,false,
2023-12-21 07:00:00,Belgium,Belgium,BE,52.8,78.23,90.46,54.54,entsoe.eu,false,
2023-12-21 08:00:00,Belgium,Belgium,BE,58.14,81.77,91.15,57.03,entsoe.eu,false,
2023-12-21 09:00:00,Belgium,Belgium,BE,49.57,73.7,91.41,54.11,entsoe.eu,false,
2023-12-21 10:00:00,Belgium,Belgium,BE,44.36,68.69,91.67,53.23,entsoe.eu,false,
2023-12-21 11:00:00,Belgium,Belgium,BE,43.81,68.26,91.65,53.13,entsoe.eu,false,
2023-12-21 12:00:00,Belgium,Belgium,BE,42.47,67.14,91.88,53.49,entsoe.eu,false,
2023-12-21 13:00:00,Belgium,Belgium,BE,44.52,69.83,91.59,51.93,entsoe.eu,false,
2023-12-21 14:00:00,Belgium,Belgium,BE,46.71,71.96,91.34,51.66,entsoe.eu,false,
2023-12-21 15:00:00,Belgium,Belgium,BE,44.32,68.63,91.52,51.12,entsoe.eu,false,
2023-12-21 16:00:00,Belgium,Belgium,BE,50.3,72.55,92.0,51.47,entsoe.eu,false,
2023-12-21 17:00:00,Belgium,Belgium,BE,55.59,78.67,91.57,54.56,entsoe.eu,false,
2023-12-21 18:00:00,Belgium,Belgium,BE,57.36,80.52,91.64,55.28,entsoe.eu,false,
2023-12-21 19:00:00,Belgium,Belgium,BE,54.63,77.62,91.8,54.23,entsoe.eu,false,
2023-12-21 20:00:00,Belgium,Belgium,BE,49.16,74.2,91.1,51.33,entsoe.eu,false,
2023-12-21 21:00:00,Belgium,Belgium,BE,50.45,75.61,91.16,51.95,entsoe.eu,false,
2023-12-21 22:00:00,Belgium,Belgium,BE,41.53,65.81,91.36,49.75,entsoe.eu,false,
2023-12-21 23:00:00,Belgium,Belgium,BE,49.18,75.06,90.85,51.54,entsoe.eu,false,
2023-12-22 00:00:00,Belgium,Belgium,BE,47.79,73.44,91.17,51.32,entsoe.eu,false,
2023-12-22 01:00:00,Belgium,Belgium,BE,47.79,73.46,91.15,51.6,entsoe.eu,false,
2023-12-22 02:00:00,Belgium,Belgium,BE,46.9,72.36,91.29,50.79,entsoe.eu,false,
2023-12-22 03:00:00,Belgium,Belgium,BE,48.75,74.59,90.98,50.25,entsoe.eu,false,
2023-12-22 04:00:00,Belgium,Belgium,BE,47.86,73.52,90.95,49.59,entsoe.eu,false,
2023-12-22 05:00:00,Belgium,Belgium,BE,48.34,73.95,90.93,49.68,entsoe.eu,false,
2023-12-22 06:00:00,Belgium,Belgium,BE,45.02,69.76,91.27,48.54,entsoe.eu,false,
2023-12-22 07:00:00,Belgium,Belgium,BE,52.9,78.26,90.72,52.2,entsoe.eu,false,
2023-12-22 08:00:00,Belgium,Belgium,BE,54.33,79.4,90.8,52.52,entsoe.eu,false,
2023-12-22 09:00:00,Belgium,Belgium,BE,50.56,74.68,91.55,52.0,entsoe.eu,false,
2023-12-22 10:00:00,Belgium,Belgium,BE,42.49,67.19,91.46,50.56,entsoe.eu,false,
2023-12-22 11:00:00,Belgium,Belgium,BE,42.26,67.04,91.38,49.83,entsoe.eu,false,
2023-12-22 12:00:00,Belgium,Belgium,BE,37.57,61.14,91.88,47.26,entsoe.eu,false,
2023-12-22 13:00:00,Belgium,Belgium,BE,36.75,59.42,92.25,46.8,entsoe.eu,false,
2023-12-22 14:00:00,Belgium,Belgium,BE,36.55,58.12,92.77,47.58,entsoe.eu,false,
2023-12-22 15:00:00,Belgium,Belgium,BE,44.62,66.05,92.56,49.7,entsoe.eu,false,
2023-12-22 16:00:00,Belgium,Belgium,BE,53.42,75.9,92.07,52.73,entsoe.eu,false,
2023-12-22 17:00:00,Belgium,Belgium,BE,48.44,69.86,92.51,51.41,entsoe.eu,false,
2023-12-22 18:00:00,Belgium,Belgium,BE,50.57,72.93,92.14,52.17,entsoe.eu,false,
2023-12-22 19:00:00,Belgium,Belgium,BE,48.15,73.32,91.23,51.29,entsoe.eu,false,
2023-12-22 20:00:00,Belgium,Belgium,BE,48.1,73.56,91.11,51.52,entsoe.eu,false,
2023-12-22 21:00:00,Belgium,Belgium,BE,46.4,71.74,91.08,51.12,entsoe.eu,false,
2023-12-22 22:00:00,Belgium,Belgium,BE,48.74,74.53,90.77,52.66,entsoe.eu,false,
2023-12-22 23:00:00,Belgium,Belgium,BE,47.59,73.18,91.21,52.87,entsoe.eu,false,
2023-12-23 00:00:00,Belgium,Belgium,BE,48.89,74.83,91.01,51.54,entsoe.eu,false,
2023-12-23 01:00:00,Belgium,Belgium,BE,46.89,72.45,91.25,50.26,entsoe.eu,false,
2023-12-23 02:00:00,Belgium,Belgium,BE,46.96,72.5,91.26,49.81,entsoe.eu,false,
2023-12-23 03:00:00,Belgium,Belgium,BE,46.37,71.77,91.41,50.4,entsoe.eu,false,
2023-12-23 04:00:00,Belgium,Belgium,BE,43.01,67.73,91.52,48.58,entsoe.eu,false,
2023-12-23 05:00:00,Belgium,Belgium,BE,44.94,70.03,91.39,49.56,entsoe.eu,false,
2023-12-23 06:00:00,Belgium,Belgium,BE,38.79,62.37,91.92,47.59,entsoe.eu,false,
2023-12-23 07:00:00,Belgium,Belgium,BE,36.5,59.25,92.3,46.55,entsoe.eu,false,
2023-12-23 08:00:00,Belgium,Belgium,BE,34.26,56.32,92.78,46.16,entsoe.eu,false,
2023-12-23 09:00:00,Belgium,Belgium,BE,32.02,53.65,93.27,46.66,entsoe.eu,false,
2023-12-23 10:00:00,Belgium,Belgium,BE,30.03,51.77,93.69,48.02,entsoe.eu,false,
2023-12-23 11:00:00,Belgium,Belgium,BE,30.91,53.21,93.51,47.9,entsoe.eu,false,
2023-12-23 12:00:00,Belgium,Belgium,BE,31.06,53.24,93.47,47.88,entsoe.eu,false,
2023-12-23 13:00:00,Belgium,Belgium,BE,32.51,54.69,93.14,46.51,entsoe.eu,false,
2023-12-23 14:00:00,Belgium,Belgium,BE,33.46,54.81,93.27,45.38,entsoe.eu,false,
2023-12-23 15:00:00,Belgium,Belgium,BE,41.87,61.83,93.49,48.11,entsoe.eu,false,
2023-12-23 16:00:00,Belgium,Belgium,BE,44.14,64.12,93.33,48.67,entsoe.eu,false,
2023-12-23 17:00:00,Belgium,Belgium,BE,47.72,68.37,92.78,48.7,entsoe.eu,false,
2023-12-23 18:00:00,Belgium,Belgium,BE,47.9,68.68,92.72,49.11,entsoe.eu,false,
2023-12-23 19:00:00,Belgium,Belgium,BE,45.16,65.64,93.07,49.31,entsoe.eu,false,
